,osmid,y,x,street_cou,ref,highway,DAUID,DGUID,LANDAREA,PRUID,CHARACTERI,POPULATION,DENSITY,geometry
2450,98466214,43.7020803,-79.406309,4,,stop,35202903,2021S051235202903,0.0647,35,"Population, 2021",693.0,10710.9737249,POINT (-79.406309 43.7020803)
2451,98466225,43.7023333,-79.4051212,4,,,35202903,2021S051235202903,0.0647,35,"Population, 2021",693.0,10710.9737249,POINT (-79.4051212 43.7023333)
2452,98466460,43.7032531,-79.4053349,4,,,35202903,2021S051235202903,0.0647,35,"Population, 2021",693.0,10710.9737249,POINT (-79.4053349 43.7032531)
2453,98465025,43.7035051,-79.4041085,4,,stop,35202904,2021S051235202904,0.0761,35,"Population, 2021",477.0,6268.06833114,POINT (-79.4041085 43.7035051)
2454,98465057,43.7002535,-79.4028144,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4028144 43.7002535)
2455,98465321,43.7004944,-79.4016236,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4016236 43.7004944)
2456,98465514,43.7007478,-79.4004256,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4004256 43.7007478)
2457,98465611,43.7025867,-79.4011267,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4011267 43.7025867)
2458,98466198,43.6997486,-79.405265,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.405265 43.6997486)
2459,98466392,43.700006,-79.4039927,4,,stop,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4039927 43.700006)
2460,98466399,43.7018487,-79.4047377,4,,,35202905,2021S051235202905,0.1155,35,"Population, 2021",547.0,4735.93073593,POINT (-79.4047377 43.7018487)
2461,83766019,43.7063378,-79.4002609,4,,traffic_signals,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.4002609 43.7063378)
2462,98464976,43.7042513,-79.4004545,3,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.4004545 43.7042513)
2463,98465333,43.7023451,-79.4023275,4,,stop,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.4023275 43.7023451)
2464,98465439,43.7054806,-79.4000706,3,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.4000706 43.7054806)
2465,98465477,43.7036453,-79.4002249,3,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.4002249 43.7036453)
2466,98465485,43.7028258,-79.3999277,4,,stop,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.3999277 43.7028258)
2467,98465902,43.7021093,-79.3996543,3,,stop,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.3996543 43.7021093)
2468,98465960,43.7023366,-79.3985529,1,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.3985529 43.7023366)
2469,98466087,43.7013743,-79.3993729,3,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.3993729 43.7013743)
2470,128862352,43.7031182,-79.3984694,2,,,35202906,2021S051235202906,0.1351,35,"Population, 2021",861.0,6373.05699482,POINT (-79.3984694 43.7031182)
2471,83766004,43.706094,-79.4013944,3,,,35202907,2021S051235202907,0.0581,35,"Population, 2021",470.0,8089.50086059,POINT (-79.4013944 43.706094)
2472,98465343,43.7037517,-79.4029228,4,,stop,35202907,2021S051235202907,0.0581,35,"Population, 2021",470.0,8089.50086059,POINT (-79.4029228 43.7037517)
2473,98465395,43.7039688,-79.401798,4,,stop,35202907,2021S051235202907,0.0581,35,"Population, 2021",470.0,8089.50086059,POINT (-79.401798 43.7039688)
2474,98465403,43.7041509,-79.4009403,3,,,35202907,2021S051235202907,0.0581,35,"Population, 2021",470.0,8089.50086059,POINT (-79.4009403 43.7041509)
2475,98465765,43.7054836,-79.4005179,1,,turning_circle,35202907,2021S051235202907,0.0581,35,"Population, 2021",470.0,8089.50086059,POINT (-79.4005179 43.7054836)
2476,98466092,43.7017978,-79.3973148,3,,,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.3973148 43.7017978)
2477,98466099,43.7008694,-79.3971285,3,,,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.3971285 43.7008694)
2478,128632425,43.7018537,-79.3959668,3,,,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.3959668 43.7018537)
2479,128632514,43.7002978,-79.397004,3,,traffic_signals,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.397004 43.7002978)
2480,128634178,43.7011808,-79.392651,4,,,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.392651 43.7011808)
2481,128641127,43.701141,-79.3971831,3,,,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.3971831 43.701141)
2482,128641467,43.7015466,-79.395454,3,,stop,35202910,2021S051235202910,0.0694,35,"Population, 2021",396.0,5706.0518732,POINT (-79.395454 43.7015466)
2483,98466083,43.7025277,-79.3974732,4,,traffic_signals,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3974732 43.7025277)
2484,128631942,43.7026196,-79.3968667,3,,,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3968667 43.7026196)
2485,128641922,43.7022739,-79.3941369,3,,,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3941369 43.7022739)
2486,128641961,43.7030885,-79.3945708,3,,,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3945708 43.7030885)
2487,128642494,43.7033291,-79.3934221,3,,,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3934221 43.7033291)
2488,128642919,43.7035526,-79.3922606,3,,,35202911,2021S051235202911,0.0876,35,"Population, 2021",558.0,6369.8630137,POINT (-79.3922606 43.7035526)
2489,128631220,43.7037654,-79.3912336,3,,stop,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3912336 43.7037654)
2490,128631222,43.7046352,-79.3916341,4,,stop,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3916341 43.7046352)
2491,128633741,43.70199,-79.3902234,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3902234 43.70199)
2492,128634433,43.7027992,-79.3917028,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3917028 43.7027992)
2493,128635941,43.7030177,-79.3907034,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3907034 43.7030177)
2494,128635943,43.7022027,-79.3891908,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3891908 43.7022027)
2495,128642913,43.7020314,-79.3921623,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3921623 43.7020314)
2496,128643749,43.7038658,-79.3907224,3,,,35202912,2021S051235202912,0.0987,35,"Population, 2021",628.0,6362.71529889,POINT (-79.3907224 43.7038658)
2497,33531710,43.7016544,-79.3874733,4,,,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3874733 43.7016544)
2498,33531711,43.7003404,-79.386947,4,,traffic_signals,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.386947 43.7003404)
2499,108352434,43.7027839,-79.3818652,4,,stop,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3818652 43.7027839)
2500,108352792,43.7021133,-79.3851964,4,,,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3851964 43.7021133)
2501,108352804,43.7016866,-79.3850349,1,,,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3850349 43.7016866)
2502,108475457,43.7013167,-79.3821974,3,,,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3821974 43.7013167)
2503,108475507,43.7019479,-79.3819481,1,,turning_circle,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3819481 43.7019479)
2504,128619764,43.7024041,-79.3837897,3,,stop,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3837897 43.7024041)
2505,128620081,43.7010983,-79.3832588,3,,stop,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3832588 43.7010983)
2506,128637740,43.7003621,-79.3867089,3,,,35202918,2021S051235202918,0.1195,35,"Population, 2021",679.0,5682.0083682,POINT (-79.3867089 43.7003621)
2507,33531713,43.6993134,-79.3867141,4,,,35202919,2021S051235202919,0.076,35,"Population, 2021",540.0,7105.26315789,POINT (-79.3867141 43.6993134)
2508,108475496,43.7014138,-79.3817311,3,,,35202919,2021S051235202919,0.076,35,"Population, 2021",540.0,7105.26315789,POINT (-79.3817311 43.7014138)
2509,108475545,43.7018397,-79.379663,3,,,35202919,2021S051235202919,0.076,35,"Population, 2021",540.0,7105.26315789,POINT (-79.379663 43.7018397)
2510,33531714,43.6981839,-79.386439,4,,traffic_signals,35202920,2021S051235202920,0.0983,35,"Population, 2021",598.0,6083.41810783,POINT (-79.386439 43.6981839)
2511,108352965,43.7006447,-79.3802232,3,,,35202920,2021S051235202920,0.0983,35,"Population, 2021",598.0,6083.41810783,POINT (-79.3802232 43.7006447)
2512,108475441,43.7003167,-79.3818232,3,,,35202920,2021S051235202920,0.0983,35,"Population, 2021",598.0,6083.41810783,POINT (-79.3818232 43.7003167)
2513,108475482,43.7010019,-79.378576,3,,,35202920,2021S051235202920,0.0983,35,"Population, 2021",598.0,6083.41810783,POINT (-79.378576 43.7010019)
2514,128638058,43.6993836,-79.38631,3,,,35202920,2021S051235202920,0.0983,35,"Population, 2021",598.0,6083.41810783,POINT (-79.38631 43.6993836)
2515,98465099,43.6978755,-79.4032237,4,,traffic_signals,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.4032237 43.6978755)
2516,98465175,43.6981024,-79.4007039,4,,stop,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.4007039 43.6981024)
2517,98465212,43.6981602,-79.3994624,3,,stop,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.3994624 43.6981602)
2518,98465315,43.697996,-79.3980353,3,,stop,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.3980353 43.697996)
2519,98465490,43.7009992,-79.3992227,3,,stop,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.3992227 43.7009992)
2520,98465501,43.6994508,-79.3986144,4,,stop,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.3986144 43.6994508)
2521,98465509,43.6991934,-79.3998223,4,,,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.3998223 43.6991934)
2522,98499961,43.6973456,-79.4030148,4,,,35202928,2021S051235202928,0.2173,35,"Population, 2021",895.0,4118.72986654,POINT (-79.4030148 43.6973456)
2523,35363917,43.6949506,-79.4022761,3,,,35202930,2021S051235202930,0.077,35,"Population, 2021",583.0,7571.42857143,POINT (-79.4022761 43.6949506)
2524,98466330,43.6966494,-79.4027524,3,,,35202930,2021S051235202930,0.077,35,"Population, 2021",583.0,7571.42857143,POINT (-79.4027524 43.6966494)
2525,98499913,43.6942762,-79.3991667,3,,,35202930,2021S051235202930,0.077,35,"Population, 2021",583.0,7571.42857143,POINT (-79.3991667 43.6942762)
2526,98499916,43.6937364,-79.401843,3,,traffic_signals,35202930,2021S051235202930,0.077,35,"Population, 2021",583.0,7571.42857143,POINT (-79.401843 43.6937364)
2527,98499971,43.694593,-79.4021655,3,,,35202930,2021S051235202930,0.077,35,"Population, 2021",583.0,7571.42857143,POINT (-79.4021655 43.694593)
2528,98466322,43.695042,-79.4046425,3,,stop,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4046425 43.695042)
2529,98466497,43.6968002,-79.40285,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.40285 43.6968002)
2530,98466543,43.6967033,-79.4031735,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4031735 43.6967033)
2531,98499222,43.695345,-79.403102,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.403102 43.695345)
2532,98499359,43.6969761,-79.4053853,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4053853 43.6969761)
2533,98499364,43.6952765,-79.4034728,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4034728 43.6952765)
2534,98499367,43.6969793,-79.4039818,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4039818 43.6969793)
2535,98499455,43.6959916,-79.4050093,3,,,35202931,2021S051235202931,0.0538,35,"Population, 2021",611.0,11356.8773234,POINT (-79.4050093 43.6959916)
2536,98465061,43.6991553,-79.4024082,1,,,35202932,2021S051235202932,0.1008,35,"Population, 2021",513.0,5089.28571429,POINT (-79.4024082 43.6991553)
2537,98466108,43.698364,-79.4048432,3,,,35202932,2021S051235202932,0.1008,35,"Population, 2021",513.0,5089.28571429,POINT (-79.4048432 43.698364)
2538,98466235,43.6999813,-79.4041165,4,,stop,35202932,2021S051235202932,0.1008,35,"Population, 2021",513.0,5089.28571429,POINT (-79.4041165 43.6999813)
2539,98466387,43.6984517,-79.403457,4,,,35202932,2021S051235202932,0.1008,35,"Population, 2021",513.0,5089.28571429,POINT (-79.403457 43.6984517)
2540,35363913,43.6910862,-79.4015288,5,,,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4015288 43.6910862)
2541,35363914,43.6913282,-79.401247,3,,,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.401247 43.6913282)
2542,98498808,43.6935113,-79.4111839,4,,stop,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4111839 43.6935113)
2543,98498848,43.6900857,-79.4063628,4,,stop,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4063628 43.6900857)
2544,98498860,43.6917354,-79.4087549,3,,,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4087549 43.6917354)
2545,98498886,43.6920367,-79.4071877,4,,stop,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4071877 43.6920367)
2546,98499279,43.6909107,-79.410101,3,,stop,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.410101 43.6909107)
2547,128920518,43.6918933,-79.4104927,3,,,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4104927 43.6918933)
2548,128920614,43.6922069,-79.4089595,3,,,35202933,2021S051235202933,0.3992,35,"Population, 2021",430.0,1077.15430862,POINT (-79.4089595 43.6922069)
2549,83765891,43.7060693,-79.4123325,3,,,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4123325 43.7060693)
2550,83765915,43.7053589,-79.4090678,4,,,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4090678 43.7053589)
2551,83765918,43.7055759,-79.4121829,3,,,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4121829 43.7055759)
2552,83765919,43.7063838,-79.4123899,3,,stop,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4123899 43.7063838)
2553,98474985,43.7043744,-79.4095913,3,,,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4095913 43.7043744)
2554,98475007,43.7040814,-79.4109355,3,,,35202935,2021S051235202935,0.082,35,"Population, 2021",614.0,7487.80487805,POINT (-79.4109355 43.7040814)
2555,83765920,43.7072046,-79.4125792,3,,,35202936,2021S051235202936,0.0706,35,"Population, 2021",559.0,7917.8470255,POINT (-79.4125792 43.7072046)
2556,83765837,43.7050236,-79.4164599,4,,,35202937,2021S051235202937,0.0818,35,"Population, 2021",643.0,7860.63569682,POINT (-79.4164599 43.7050236)
2557,83765847,43.7052591,-79.4154448,4,,,35202937,2021S051235202937,0.0818,35,"Population, 2021",643.0,7860.63569682,POINT (-79.4154448 43.7052591)
2558,83765888,43.7058616,-79.413361,4,,,35202937,2021S051235202937,0.0818,35,"Population, 2021",643.0,7860.63569682,POINT (-79.413361 43.7058616)
2559,49621342,43.7032412,-79.4149339,3,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.4149339 43.7032412)
2560,83765882,43.7055567,-79.4144011,4,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.4144011 43.7055567)
2561,83765897,43.7044764,-79.4130022,3,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.4130022 43.7044764)
2562,98475019,43.7038424,-79.4120509,3,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.4120509 43.7038424)
2563,98475076,43.703369,-79.4143172,3,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.4143172 43.703369)
2564,98475187,43.7031311,-79.41546,3,,,35202938,2021S051235202938,0.0831,35,"Population, 2021",519.0,6245.48736462,POINT (-79.41546 43.7031311)
2565,83765830,43.7060353,-79.4178877,3,,,35202939,2021S051235202939,0.0889,35,"Population, 2021",630.0,7086.61417323,POINT (-79.4178877 43.7060353)
2566,83765833,43.7061343,-79.4173607,1,,,35202939,2021S051235202939,0.0889,35,"Population, 2021",630.0,7086.61417323,POINT (-79.4173607 43.7061343)
2567,83765865,43.7049416,-79.4169513,1,,,35202939,2021S051235202939,0.0889,35,"Population, 2021",630.0,7086.61417323,POINT (-79.4169513 43.7049416)
2568,98475277,43.7033567,-79.418582,4,,,35202940,2021S051235202940,0.1208,35,"Population, 2021",469.0,3882.45033113,POINT (-79.418582 43.7033567)
2569,83767009,43.7130128,-79.3996743,3,,,35202943,2021S051235202943,0.0839,35,"Population, 2021",748.0,8915.37544696,POINT (-79.3996743 43.7130128)
2570,83766164,43.7154869,-79.4002088,3,,,35202944,2021S051235202944,0.1274,35,"Population, 2021",741.0,5816.32653061,POINT (-79.4002088 43.7154869)
2571,83766170,43.716393,-79.4003854,3,,traffic_signals,35202944,2021S051235202944,0.1274,35,"Population, 2021",741.0,5816.32653061,POINT (-79.4003854 43.716393)
2572,55543344,43.713796,-79.39219,4,,,35202946,2021S051235202946,0.1932,35,"Population, 2021",584.0,3022.77432712,POINT (-79.39219 43.713796)
2573,55543347,43.7148224,-79.3871578,1,,,35202946,2021S051235202946,0.1932,35,"Population, 2021",584.0,3022.77432712,POINT (-79.3871578 43.7148224)
2574,55542414,43.7111363,-79.3911888,4,,traffic_signals,35202947,2021S051235202947,0.1346,35,"Population, 2021",862.0,6404.16047548,POINT (-79.3911888 43.7111363)
2575,55542764,43.7126209,-79.3917426,4,,traffic_signals,35202947,2021S051235202947,0.1346,35,"Population, 2021",862.0,6404.16047548,POINT (-79.3917426 43.7126209)
2576,95338851,43.7100212,-79.3822251,4,,traffic_signals,35202949,2021S051235202949,0.1154,35,"Population, 2021",702.0,6083.18890815,POINT (-79.3822251 43.7100212)
2577,95339019,43.7102987,-79.3809474,3,,,35202949,2021S051235202949,0.1154,35,"Population, 2021",702.0,6083.18890815,POINT (-79.3809474 43.7102987)
2578,95339404,43.7105676,-79.3796262,3,,,35202949,2021S051235202949,0.1154,35,"Population, 2021",702.0,6083.18890815,POINT (-79.3796262 43.7105676)
